Time (s),Inst_Error (m),RMS_Error (m),v (m/s),w (rad/s)
23.6,0.04998541892799279,0.05358034271501831,0.104604544893874,-0.08816159029222145
23.7,0.04658123020263099,0.05355273234707479,0.11036112670450932,-0.09842693171561953
23.8,0.043002890648289,0.053512756557366606,0.11643839669881843,-0.11106570726730354
23.9,0.04411558438256733,0.05347687812264989,0.11243147491188583,-0.10725292442775634
24.0,0.04395575401691177,0.05344072613326651,0.1110802348632206,-0.12253625984053396
24.1,0.044096200501312445,0.05340533041040154,0.10905061145204942,-0.13426898498537115
24.2,0.04346439968160479,0.053368062355346496,0.10864276089251977,-0.1317605585544575
24.3,0.04263997954239099,0.05332833645997282,0.10860315975013442,-0.12835609367509357
24.4,0.04302923507188752,0.05329018925874323,0.1059424212696719,-0.11337214295589129
24.5,0.04403595884870397,0.053255685443443564,0.10183490030231317,-0.09853941060111604
24.6,0.05277837322934201,0.05325375380994788,0.08103656356691155,-0.08567341817988164
24.7,0.05087714212209996,0.05324434577282638,0.0830255871705632,-0.0915316763086728
24.8,0.049612005557664006,0.05323019695454215,0.08360612118324398,-0.0915523626106246
24.9,0.040218574280279036,0.053184308347131844,0.10156955508778176,-0.12190691137636371
25.0,0.03926056297155907,0.05313588184047313,0.10140915511438518,-0.12333826293713865
25.1,0.03883388824388566,0.05308654722698909,0.10003752661382409,-0.13400026623137937
25.2,0.04264011847173207,0.05304915866815624,0.0895259051228763,-0.12968849899248575
25.3,0.033727029711886396,0.05298665831977328,0.10632648685862665,-0.1647384913002379
25.4,0.03191988630468745,0.052920164465625676,0.10784014971296553,-0.18740756375300424
25.5,0.03851169227718297,0.05287133021381824,0.09119203303693178,-0.2125918515965578
25.6,0.03000410142448673,0.05280127556534488,0.10706537435812032,-0.25244295034989794
25.7,0.0286349944585972,0.05272871198776837,0.10762117367609168,-0.2357474296312995
25.8,0.030707416732904152,0.052661138161280076,0.1007788867300823,-0.19317068205119345
25.9,0.03319110708218322,0.05259982535458585,0.09295051090253328,-0.15566802571072308
26.0,0.034142877024629405,0.052541259154875626,0.0883148761633328,-0.1449530106805353
26.1,0.03223799476014073,0.05247846140325098,0.0897576915337793,-0.1624315628446491
26.2,0.031060623517274226,0.05241335518907637,0.08968727275023437,-0.1773832796821756
26.3,0.02951013337244325,0.052345253239056984,0.09045155885497386,-0.21484355604961827
26.4,0.026685338121263745,0.05227182824502713,0.09377839826907974,-0.2594743975696634
26.5,0.027551401399990367,0.05220055313563634,0.0892728391198519,-0.25006618304155215
26.6,0.029539908609220945,0.05213381096380646,0.08234410650167745,-0.2194421135976795
26.7,0.029293788056651383,0.0520669633426646,0.08017668582811581,-0.22416618551218254
26.8,0.027368936183303112,0.05199661635154981,0.08148511480304085,-0.2791523803835054
26.9,0.026213706393841473,0.05192448235407341,0.08141364736820626,-0.31193639975665255
27.0,0.026271517352840414,0.05185289180998534,0.07860311199533958,-0.34437452798261553
27.1,0.03534525144263629,0.051801648802108906,0.05660438864898115,-0.14437452798261552
27.2,0.029143372544935396,0.05173652382108894,0.06755444479373562,-0.1955861442401008
27.3,0.03200315811112503,0.05167799250095649,0.05845865790133298,-0.17737369156957858
27.4,0.02615109898767211,0.051607790608761056,0.0688143131549467,-0.254214586405763
27.5,0.025757667271365928,0.05153728421035217,0.06704734466755025,-0.2799555303769299
27.6,0.026364885758791756,0.051468307215308685,0.06312452294468948,-0.2803365112192516
27.7,0.02723648696812514,0.05140137733487881,0.0586518597745999,-0.2729285947778016
27.8,0.03134981638309162,0.05134328505932179,0.04675511544426662,-0.24484937695585873
