Time (s),Inst_Error (m),RMS_Error (m),v (m/s),w (rad/s)
17.1,0.00505064276780729,0.03962936455443292,0.16561702716944632,-0.19671030001000778
17.2,0.012849269320904681,0.03957763521236448,0.18507731118452778,-0.2309737030865953
17.2,0.005224243144927043,0.039521071484614964,0.17150626379643344,-0.1739115489691869
17.3,0.0028161899044616416,0.03946404426009124,0.15702521827962423,-0.0954967266052369
17.3,0.005404623116468704,0.03940804516762709,0.17734908610134312,-0.1243047248772205
17.4,0.0022173673626153015,0.03935140030607884,0.16372682594072666,-0.040126888621114576
17.4,0.006308388487833132,0.039296275333295085,0.1845980919666488,-0.06570807719070364
17.5,0.0027343103584474182,0.039240209525476244,0.16815145365863549,-0.053638257354400504
17.5,0.006306773051892521,0.03918556208619524,0.19212883681882234,-0.07991685935547223
17.6,0.002695020737963291,0.039129966793436104,0.1762046687928882,-0.08573612482897533
17.6,0.006798615063180048,0.03907602514604423,0.1984178289617748,-0.1087297280588602
17.7,0.0031882676393624565,0.039021006399000545,0.18049709234346237,-0.089208277045533
17.7,0.006637518003581481,0.03896744993255743,0.20320872128552658,-0.11066314730019616
17.8,0.003440337656770932,0.03891295589767123,0.18514282496887188,-0.0955035004622111
17.8,0.00666947738039735,0.03885987215881257,0.2083341480331638,-0.1156343754250215
17.9,0.0038921579461206513,0.03880595514914652,0.1891152652950306,-0.0969768578024808
17.9,0.006430992276824439,0.03875320952684437,0.21276875166835646,-0.11579563239887827
18.0,0.0037457420630716363,0.03869970300655765,0.19432382176720867,-0.09721946178545274
18.0,0.006812831413433512,0.03864758409387565,0.2184199302325976,-0.11481580557836546
18.1,0.016988059653155512,0.03860437398740402,0.24272417562425386,-0.13237697129596657
18.1,0.006870171189374733,0.03855270718359086,0.22325750019522284,-0.1430328535112069
18.2,0.0047279126764016716,0.038500367385702824,0.2011988785428155,-0.09627835605761075
18.2,0.0060862719510233814,0.038448769309425763,0.2261192646222456,-0.11160611246472442
18.3,0.016745167771703616,0.03840606623733654,0.25122753380298796,-0.1269395719536862
18.3,0.005615734500200714,0.03835468633141444,0.22942134938553135,-0.0814570644223803
18.4,0.016483317468777636,0.038312059356912065,0.2549048378067648,-0.09502322533441032
18.4,0.005053539301785806,0.03826087642625037,0.23232534626002183,-0.0699253269967885
18.5,0.01611297959406343,0.03821820338410545,0.2581564645419441,-0.08227660106987664
18.5,0.027333267241700106,0.038192965685095684,0.28414857104568103,-0.09464375005088002
18.6,0.010159485380625572,0.038145104833294766,0.23414857104568104,-0.04733941165730418
18.6,0.0016741076808435146,0.03809389891581142,0.23228453968523438,-0.057660062972170405
18.7,0.011546159672099415,0.03804749761466924,0.20666939754657868,-0.059470318376338344
18.7,0.0010698680759447922,0.03799663820251345,0.2332634618701253,-0.06939328080656391
18.8,0.011849554154217835,0.03795087563078443,0.2599895340546268,-0.07932886142523841
18.8,0.0012678514907522164,0.037900431840720575,0.23818596993339206,-0.06981632480978696
18.9,0.012733420818905305,0.037855813561147214,0.26516193516374825,-0.07903317894338066
18.9,0.0014022393889617589,0.037805775368447064,0.24189025436285394,-0.04855821211795448
19.0,0.011191134761439998,0.03776024265294892,0.21715016850423496,-0.027604705325797015
19.0,0.001253867903726222,0.037710580249243175,0.24446023782121107,-0.03436545295359093
19.1,0.010555934281357668,0.037664941390389554,0.22134184672420476,-0.011914858944031274
19.1,0.001914467323576828,0.03761573695867994,0.24884009143169164,-0.017526482181407222
19.2,0.009797021305671809,0.03756993348178635,0.22559881017278743,-0.025386432516587787
19.2,0.0027599098373227364,0.03752124674148562,0.25325691804433065,-0.03084697176889309
19.3,0.01504177847693412,0.0374803267737685,0.2809852678638244,-0.03625687990150265
19.3,0.0034094234185315514,0.037432147898481594,0.25697119495041104,-0.0021562002828306864
19.4,0.015830634423583175,0.03739241475940239,0.2848241449526082,-0.006032246035365309
19.4,0.0033702534183799523,0.03734458952668938,0.25879007629483175,0.012710776792312101
19.5,0.010183454661769719,0.03730013160526665,0.23130636914678662,0.0073496110878517595
19.5,0.0028659691014115123,0.03725256290930257,0.2592941951571778,0.00463161485800883
19.6,0.01532921467260549,0.03721297066842773,0.2873135163585469,0.002022332195891388
19.6,0.002845825026617205,0.03716575277965904,0.2607573760218979,-0.006982316990036194
19.7,0.011284855772991507,0.03712280268782501,0.23210005619124652,-0.010950137961350852
19.7,0.0020644196672553817,0.037075808476606666,0.2601743783640751,-0.01319583673469046
19.8,0.011023906981040882,0.0370330014561959,0.2338674104461074,-0.011604061562540126
19.8,0.0022858451019405683,0.03698639143150826,0.2619459273270699,-0.01330855052864358
19.9,0.010437733700604825,0.03694349399337863,0.23611796672006904,0.004861253746377903
19.9,0.002874787006657001,0.036897334766766016,0.2641748391354523,0.004246972252190697
20.0,0.010560014477420906,0.03685486037041875,0.23659046938452402,0.002731155933023449
20.0,0.002786854302706331,0.03680902671197672,0.2645986736196515,0.002588603047720339
20.1,0.015499047674265576,0.036771248101779626,0.2925727007466671,0.0026689548623815024
20.1,0.0026539058256631514,0.03672572277239203,0.26468525740866783,0.0025745750804387
20.2,0.011115543283335715,0.03668430804243735,0.2361535756869763,0.007654533771600242
20.2,0.002361762068182353,0.036639066957302915,0.26398581883474576,0.00875370984528049
20.3,0.011101736164725946,0.03659796339393929,0.23618228966565888,0.0030467541349146155
20.3,0.002337128906421022,0.03655304825212801,0.2638873795710231,0.004560944441688695
20.4,0.01499413612895831,0.0365156797375955,0.29151921920016993,0.006384079285987878
20.4,0.00269541863102029,0.036471146802480696,0.2644862667765731,0.007177959134078691
20.5,0.015413523408546957,0.0364345060905607,0.2919522363408817,0.009688492844191822
20.5,0.0022816990148105797,0.03639022110946318,0.2629454396703609,0.015983080037401533
20.6,0.01493860441568216,0.03635339255593979,0.29021980186492113,0.019400516907204936
20.6,0.0015843067392140797,0.03630933145231964,0.26019178951149835,0.021935495930831918
20.7,0.01190245272815233,0.036270075819920276,0.23209520884968263,-0.008898974053639739
20.7,0.0017039294718876514,0.03622634169069696,0.25903569014339883,-0.0054735888345664035
20.8,0.013922789552993831,0.036189123262382494,0.28585237139102165,-0.0016012734890185447
20.8,0.0018472247412424853,0.03614571401329001,0.25861278558423406,0.010356550016709178
20.9,0.014255720259378454,0.03610909676456961,0.28516286402401636,0.015482716174909074
20.9,0.0014339525006459312,0.03606594639835592,0.2558551009831856,0.02504596135277518
21.0,0.013616836123928661,0.036029024327504884,0.2821139472811665,0.031322191366217125
21.0,0.0011573240385920709,0.03598615138003165,0.2529949322522311,0.03235390549417921
21.1,0.013025750929114864,0.03594899291183092,0.2789389320274347,0.03957414694115524
21.1,0.0011882345324321392,0.03590642064493619,0.25067261658723483,0.04610011414840092
21.2,0.01279264873844207,0.035869346317939595,0.2762777542791433,0.05444502558278904
21.2,0.025189923903119176,0.035847902115471945,0.3017045448064898,0.06339335806362667
21.3,0.01616677822431656,0.035814289925416756,0.2517045448064898,0.031257757933717586
21.3,0.0039921046984874664,0.035772752571808494,0.23720418138578617,0.040339210362832584
21.4,0.01720332851313404,0.03574053716422255,0.2073287047120549,0.025225684000805382
21.4,0.00511962067161782,0.035699617499192544,0.23199331370475912,0.03497776668469486
21.5,0.015710410718442175,0.03566605171731656,0.20771059382716972,0.034917748225205776
21.5,0.003803394021563512,0.03562502758725883,0.23195925781903773,0.04586797998359983
21.6,0.00837425460070869,0.035585961480799747,0.255991279972802,0.05759731823253444
21.6,0.020205646179725128,0.035558041695827304,0.27980123350202357,0.07012436659467117
21.7,0.008843812982199642,0.0355195006538529,0.2537769919633206,0.06320066437095097
21.7,0.02051778037670655,0.03549222354536539,0.277130228310003,0.07690676210548675
21.8,0.006226298521177922,0.035452661309749375,0.24467942773554013,0.07294577271660857
21.8,0.01000654266397918,0.03541522376033484,0.2084143894453665,0.05833037757378978
21.9,0.0017688192965510804,0.03537478089729571,0.23104896668715302,0.07360045790607525
21.9,0.01042630586921266,0.035337887516790865,0.20377097655870816,0.05834846360208576
22.0,0.01976781950524828,0.035310223068299354,0.181789576074856,0.046873660522200544
22.0,0.008648674329373574,0.035272484869199164,0.20366652579878228,0.0636968711139599
22.1,0.0026723253567026953,0.035232700501331295,0.22527874767848588,0.08161021512569754
22.1,0.00652756306460703,0.0351941915165774,0.20410848144285026,0.0776289916329828
22.2,0.004506293282565077,0.035155098470568635,0.22518232800991464,0.09730832547602221
22.2,0.005137551993722209,0.03511633351823186,0.20281854186806964,0.08468248490475412
22.3,0.005672782304538449,0.035077885574053856,0.22334018878470202,0.10607159385189914
22.3,0.004491298616276951,0.035039183922422654,0.199770932128341,0.11055678965497989
22.4,0.00612573164188993,0.035001167491731745,0.21972151099220663,0.13416606582452625
22.4,0.016351663699566945,0.03497061611997928,0.23931957457753877,0.159088275753282
22.5,0.005812083141791889,0.03493272849864802,0.2141226874170023,0.1417050582653641
22.5,0.006072356161264473,0.03489506689589691,0.18663274443585667,0.11343544314421806
22.6,0.015622668090328256,0.03486412109794355,0.16348235370667596,0.09714705866561064
22.6,0.00592120648953135,0.0348266468839053,0.18178631114480034,0.12526395393538226
22.7,0.014012114291056392,0.034794414497536896,0.16168098675093204,0.10636210678497147
22.7,0.004617047345691209,0.03475674900609991,0.17934082673121754,0.13690956750335714
22.8,0.005084191319454673,0.03471935192304608,0.1966665790131433,0.16918366364876028
22.8,0.003602707607515914,0.034681671924562195,0.17617180941345134,0.16080756952702568
22.9,0.0058922361134622694,0.034644802642679565,0.1928322824588728,0.1960423996032168
22.9,0.0030232430900448957,0.03460724846511591,0.17204997901810082,0.19198207834049158
23.0,0.006349439551396665,0.034570799741564344,0.18803350046117728,0.23048358548695425
23.0,0.014921732507125597,0.03454020994816299,0.2036665992863957,0.2710021899085803
23.1,0.006503714814587301,0.03450405697192123,0.18244176962473502,0.258662403018271
23.1,0.004207147249306786,0.0344672504669579,0.15800841857080697,0.2186591675228101
23.2,0.004838260977762773,0.034430742913727296,0.17263351970147722,0.26397314268638505
23.2,0.012687906938348873,0.034398664194668555,0.18690061750650452,0.31163724858397285
23.3,0.0040242966165045906,0.034362163256675064,0.1645018158544977,0.28629440600217687
23.3,0.005425570563364102,0.03432619432437606,0.14352770505892679,0.2389922160582319
23.4,0.0035224798511719647,0.034289810239713635,0.1567912677191175,0.29239849174179605
23.4,0.0056308553150148394,0.03425414516753696,0.1370661960573825,0.25420700332908286
23.5,0.0032653356937925233,0.03421793960340803,0.14965327955015395,0.31231906875364257
23.5,0.005210684111062128,0.034182363172553736,0.13207915498913025,0.2537158443865155
23.6,0.0034879132377961465,0.03414643509561597,0.1440086561303648,0.31681799530530497
23.6,0.00964382400982536,0.034113132019244506,0.1555855429016181,0.3831233600624624
23.7,0.011094947162426113,0.034080870872243776,0.10956417061522186,0.23166258958854352
23.7,0.004947856495872083,0.03404566012867497,0.12054993722474483,0.30303951006910457
23.8,0.0077623246115583475,0.034011668560207584,0.11091712706629707,0.333093047026632
23.8,0.002912759481497419,0.03397618553457046,0.1212521457931126,0.4114717521637622
23.9,0.006393491429242101,0.03394181481001458,0.10831485449693976,0.3754159654210305
23.9,0.0029913686063190127,0.03390656828886914,0.11806612871553444,0.4608027314093688
24.0,0.005332301341499632,0.03387203297000653,0.10540161745974802,0.4477312678714685
24.0,0.0035581645408804814,0.03383712095981397,0.11459834352786717,0.5408430470442636
24.1,0.007716790974777679,0.03380376017633642,0.12350470670400093,0.6383144633591213
24.1,0.004189035823248569,0.03376921488401918,0.11031302936051211,0.6017659173234684
24.2,0.004990856394858326,0.03373500335044039,0.09693043625092528,0.4984106260115373
24.2,0.004502160256002963,0.03370075646287119,0.10525755917516605,0.6081979745972607
24.3,0.005053354659202787,0.03366677745990839,0.09255847401305843,0.5123955502010239
24.3,0.004779329482939227,0.03363282175123228,0.10056438686606876,0.6314741895099119
24.4,0.004973005145648763,0.03359902910221995,0.08913950442108896,0.5254903660444036
24.4,0.005119021814877506,0.033565386117148065,0.09690126069348173,0.6545152603957656
24.5,0.008388727304000336,0.033533193932232086,0.10448846950706184,0.7891982495170777
24.5,0.006258506613614077,0.033500152010167226,0.09649419220448237,0.7454749081149135
24.6,0.005156598685950942,0.03346682952175982,0.08935589146315187,0.7147147342049458
24.6,0.007743475425105347,0.03343462381982381,0.09673704589843057,0.865607825943991
24.7,0.007564904679833911,0.03340243490564652,0.09424103214309613,0.9022780443669917
24.7,0.01103363313141691,0.0333723021250991,0.10140002660445846,1.063898702464899
24.8,0.014812080633837377,0.03334522239497673,0.10837396892963302,1.2304305357189262
24.8,0.018669945988496934,0.03332213784763932,0.11516893765438323,1.4015582665477404
24.9,0.01411722020978464,0.03329462019588166,0.10456276732777917,1.2020080386861094
24.9,0.010219211237474216,0.033264327289467294,0.09457398488628635,1.0020080386861094
25.0,0.01360355128359055,0.033236559073916094,0.10164915439105096,1.1274643505898663
25.0,0.009142492673783306,0.033205823159505425,0.09126266105199682,0.9274643505898663
25.1,0.005404636142282349,0.03317354583997336,0.08062172203901999,0.7274643505898664
25.1,0.007942256112753468,0.033142383745695496,0.08810516973785282,0.8168078001540723
25.2,0.011193458223307706,0.03311318408130376,0.09552536146845912,0.9976085379379304
25.2,0.014676158387607928,0.03308677619443804,0.10287986030302759,1.1775227777340844
25.3,0.01003708071485183,0.03305701829274448,0.09270133153509115,1.0499053214376952
25.3,0.00498762787361478,0.03302508143530939,0.08040332034549322,0.8499053214376953
25.4,0.00798012370094979,0.032994399748986866,0.08825832546047177,1.0194171519348758
25.4,0.004074085417808231,0.03296240457104707,0.07863490604793,0.8433078514491729
25.5,0.006968519575154187,0.03293145762420222,0.08679769576738719,1.0048930490242112
25.5,0.0036996881238548092,0.03289956392913279,0.07865091652561015,0.8363130873821328
25.6,0.00658770690707218,0.03286864875626684,0.08716054891245054,0.9875200966250652
25.6,0.0035494461213174903,0.03283690945893385,0.07974651941441428,0.8134037214715655
25.7,0.003448002796761695,0.03280524228314258,0.07290758769194713,0.6561614183680884
25.7,0.003729038315751439,0.032773727773345175,0.08345874175017778,0.8035302252645138
25.8,0.003294794424417057,0.03274221505341877,0.07667896264190512,0.6797190779979172
25.8,0.003937051305519664,0.03271093188337346,0.08647756080339804,0.80385609158838
25.9,0.0032200532034424574,0.032679588093828316,0.0801948941821902,0.6647014683308672
25.9,0.004481100860857317,0.0326486225262346,0.09195343868587617,0.7906377535318081
26.0,0.003002738685679778,0.03261742027856994,0.08649131042303199,0.6369519373769931
26.0,0.005266188136174578,0.03258686060004939,0.0974326844603833,0.7413536877043426
26.1,0.002998835964363315,0.03255583730104904,0.08955124043698974,0.5692394388511351
26.1,0.0053332478920083,0.03252547625436038,0.10273840191181896,0.6752547517456505
26.2,0.009649368284835853,0.03249710557540368,0.11461142854452226,0.7675924218804309
26.2,0.00558508447656292,0.03246699885232826,0.10736646516881358,0.6213156022422142
26.3,0.010140087159450754,0.03243908204190018,0.11979378774756405,0.7055251067546294
26.3,0.005319704042015973,0.032409061781548745,0.11237130957165417,0.5440517692747167
26.4,0.010102194321354712,0.03238128885926973,0.12560454563981263,0.6213567100368809
26.4,0.0054886470399261,0.032351492043864824,0.11735876704573675,0.4697900683193494
26.5,0.010521690121587348,0.032324136888759854,0.13117547269201218,0.5402644884291681
26.5,0.01594589999889216,0.032301055227547025,0.14520731290449768,0.6086788330624556
26.6,0.010906035255860267,0.03227409598004887,0.13853819498855663,0.4561842843203711
26.6,0.004701921882604507,0.03224439332115072,0.1269341207947842,0.3151119216543954
26.7,0.0033482355740012334,0.03221445755359467,0.11527669695957769,0.21237481228764563
26.7,0.00407235786967648,0.032184762542780604,0.1308276862200879,0.2679021230224753
26.8,0.003191427186263844,0.03215496528954301,0.12002362646798875,0.21504061023159926
26.8,0.004072020513507744,0.03212543746388738,0.13610840687708886,0.26638445472176603
26.9,0.01031078480577738,0.03209859556982804,0.15243161051563292,0.31651881535786297
26.9,0.004408868328278175,0.032069313607481165,0.14385102049932827,0.27726927743291213
27.0,0.011073257972199494,0.032043100841790205,0.16095771742356846,0.3244513244450515
27.0,0.0039299716574158535,0.03201386425951883,0.14798164560472213,0.2536786609456243
27.1,0.010860370356660818,0.031987670922350914,0.1656256135591064,0.29743703665661453
27.1,0.003725358218124319,0.03195854898776593,0.15272888571159915,0.23235282429901394
27.2,0.010941627297027821,0.03193256008608047,0.17089600770567448,0.27305140902271136
27.2,0.018367375503564567,0.03191291453946842,0.1892942949453087,0.3131859905597688
27.3,0.010866022902507167,0.031887020415669334,0.1757765566399661,0.237981967779936
27.3,0.002061222166173132,0.03185792859164217,0.15919771945568842,0.16036218134231317
27.4,0.009767503636351732,0.031831534427508405,0.17837952628425385,0.19526939449348463
27.4,0.017693708592991794,0.03181145838577132,0.19778347236504845,0.22982639276882566
27.5,0.008854395202200334,0.03178471952732465,0.1813109499777907,0.1528744423459713
27.5,0.017030140944237646,0.03176411282026051,0.20119174507358153,0.184851178815208
27.6,0.007659985534921989,0.03173695339561785,0.18347057243283416,0.1186536549201223
27.6,0.0037640035458416277,0.0317085978457359,0.16143615229135802,0.06467019573191152
27.7,0.01234154817935158,0.03168426206171239,0.14761709346959798,0.04570886740636118
27.7,0.003716150306446351,0.03165604696620383,0.1687131292025826,0.07258637597240411
27.8,0.005455028527868738,0.03162836276502875,0.1900124535692612,0.09937461170934132
27.8,0.002223973763896913,0.031600047948500444,0.17721738385028185,0.10109764226670141
27.9,0.007532975660321397,0.03157328230431115,0.19891635294613222,0.12721107388957345
27.9,0.0017557998202134563,0.03154506571587505,0.18341261639075349,0.11666699464113656
28.0,0.008580604308828533,0.03151892693724202,0.20549471009299558,0.14198569254684557
28.0,0.0016996008811366208,0.031490854365139334,0.1891264745617066,0.08559613775503445
28.1,0.009497717912034733,0.03146533036739461,0.21158413681212743,0.10924163845643199
28.1,0.019045326750854796,0.03144758730423134,0.2342090754365846,0.13303468710285019
28.2,0.010100942730924966,0.03142253009980628,0.2168063146136397,0.13208149017731008
28.2,0.01982887964022796,0.03140576169837865,0.2397576411701002,0.15558216131387237
28.3,0.007969370090724468,0.03137974783256715,0.2160073939522452,0.13627976980829493
28.3,0.005760674989969113,0.03135294998847004,0.1895980132069676,0.09664422530407338
28.4,0.015986290947079936,0.03133248313618136,0.16907599205304635,0.0722084645440529
28.4,0.006000974083825985,0.03130590219333053,0.1926472032235978,0.09264679758352898
28.5,0.014188145329315931,0.0312840354229086,0.17640963594921455,0.07863944086636411
28.5,0.0041705646378460935,0.03125706937503232,0.20024359682947826,0.09864845868475666
28.6,0.007018798520468083,0.031231068198968235,0.22419461118805076,0.11896652253262768
28.6,0.0026266016437372806,0.031203949637399052,0.20734383024004435,0.10668240759419498
28.7,0.01219770629552717,0.031180873186450287,0.18696313598173323,0.09941529458077254
28.7,0.0022308924414491207,0.03115383946395977,0.21124852281920212,0.11895105110458615
28.8,0.009499941067476009,0.031129258495924243,0.23562643248169235,0.13885360619158102
28.8,0.02022544459494452,0.03111363974269627,0.2600902215382521,0.15914039827337495
28.9,0.013206218332221357,0.031091527686045818,0.21009022153825213,0.059895586390061845
28.9,0.0026791032363728796,0.03106482013041479,0.21483829933167645,0.07755473405336773
29.0,0.008965394701432457,0.03104021852190688,0.23956103920858227,0.09560734666328892
29.0,0.0034638170658784877,0.031013781671737104,0.2152657812370756,0.06326112307117446
29.1,0.008235255421871965,0.030988963626195853,0.2401201826720887,0.08065407984635975
29.1,0.0028770658027951783,0.030962559033212253,0.21886580819122736,0.06541991396393221
29.2,0.009038049906523458,0.030938257618999963,0.24382239027926025,0.0826476813272793
29.2,0.002837451955512942,0.030911981027690345,0.22073451018301965,0.09353898467680821
29.3,0.009118419454669598,0.030887850045963384,0.2457612904766166,0.11134597220322234
29.3,0.02038146385920389,0.030872966712262966,0.27081157358996566,0.12961703432535734
29.4,0.009673672497303335,0.030849242232205344,0.2485216092071323,0.11128746889511132
29.4,0.021029217042026906,0.030835196424174715,0.27361062679906534,0.1293927722751707
29.5,0.019328149229235377,0.030819301065531626,0.22361062679906535,0.0700545410950491
29.5,0.00789381416619664,0.03079488678399279,0.21313914397126277,0.08667271236159638
29.6,0.019357895456059333,0.030779124400289428,0.18898752638695193,0.06801039428156469
29.6,0.00786854492590458,0.030754817871821345,0.21408846099746157,0.08449733626867853
29.7,0.003871399522218071,0.030729286626632542,0.2391684818528962,0.10150025542973347
29.7,0.015337682956745289,0.03070985800859666,0.2642206991223247,0.11902714490885628
29.8,0.018111620458511824,0.03069302293550557,0.21422069912232472,0.08131916798262763
29.8,0.00654417003508307,0.03066843446495266,0.2179811051267967,0.09812711012002885
29.9,0.017403030307073457,0.03065101498185271,0.19481659036665241,0.08073324158654617
29.9,0.005815961407394652,0.030626299792210706,0.21971892495426293,0.09754848993201873
30.0,0.005837605250524681,0.030601654142950078,0.24456145364264423,0.1149305096365111
30.0,0.0034578094932043568,0.030576467993677938,0.2247205107487702,0.10809620257426601
30.1,0.008174476537230827,0.03055283901363645,0.2494307804459686,0.12586244353056802
30.1,0.019762903551690185,0.03053807686390349,0.274061453964713,0.1442186421337709
30.2,0.015614320297728124,0.030519369332971998,0.224061453964713,0.10387586604607701
30.2,0.0040442301772041014,0.030494538491597747,0.2226217110715961,0.12158699218034336
30.3,0.007517034104684268,0.030470858588893136,0.24699433571164378,0.13991972186624824
30.3,0.01905376649645747,0.030455544239933106,0.27126199650848604,0.15887966394777062
30.4,0.017373618448039942,0.03043861645552431,0.22126199650848605,0.09846016255435436
30.4,0.00590077602718567,0.030414515876137152,0.21696512314772762,0.11637805583114266
30.5,0.005623748270601121,0.03039038917574787,0.2409054608007619,0.13496531208724508
30.5,0.005411657234708437,0.030366259327281802,0.21683286913633856,0.13687914920895697
30.6,0.0158851731260104,0.030348204516049235,0.19365276332769266,0.14663095424281372
30.6,0.004618022329890234,0.03032397467216386,0.21719609094462178,0.16640671236846816
30.7,0.006936055290915101,0.03030052557415266,0.24059140511384527,0.1868904940424894
30.7,0.018163424151214046,0.030284713145024802,0.2638323006050564,0.20808796421767933
30.8,0.014936554032938464,0.030266074939134743,0.21383230060505642,0.10915485725525982
30.8,0.00403046047019974,0.03024193434726804,0.2154344070941475,0.12863034335292595
30.9,0.015088629448345258,0.03022352213460532,0.19017207932850688,0.10784768191777455
30.9,0.00431891881002578,0.030199559275970123,0.21279146076653832,0.12779403344512322
31.0,0.012969590420401652,0.03017965804872766,0.1925674569585423,0.1278433338291204
31.0,0.002826677716149438,0.03015552347384533,0.21482510405651273,0.14884577108250566
31.1,0.009353307147351476,0.03013357150795124,0.23688992677116308,0.1707057322937713
31.1,0.0024464766134160197,0.030109498429513788,0.21463871151392347,0.15754134959484373
31.2,0.01036089133886877,0.030088187322284344,0.23631240749984517,0.1802835550285215
31.2,0.0026941510568807216,0.030064261986060388,0.21157864138308485,0.14851726446594238
31.3,0.011922790282259276,0.03004398638152788,0.1870397534654264,0.1400397232101505
31.3,0.002949534773834971,0.03002021146407679,0.20809862068150528,0.16352867825907014
31.4,0.009848508630539883,0.029998840791958636,0.22893332555035395,0.18802020628659225
31.4,0.003143046702079409,0.02997520924154151,0.20750315854615053,0.17302194214631916
31.5,0.010975274942007186,0.0299545688550506,0.22788812442585624,0.1986369745960282
31.5,0.020993220391352808,0.0299424697622287,0.24803362611844632,0.22532716013909992
31.6,0.010881044598502445,0.029921869715615893,0.2240730694926754,0.20067022154290237
31.6,0.004241545776034317,0.029898664029231595,0.19541278659568717,0.16012017833211808
31.7,0.008572744807105147,0.029876981104187884,0.21485511037035848,0.18777632214601397
31.7,0.0049053679837518585,0.029854045178503364,0.1895064490523417,0.1435077915772895
31.8,0.007548043084661992,0.029832032604778066,0.2083438724417035,0.17219010889236686
31.8,0.01666184821015042,0.029815891427602,0.22690205976222416,0.20218358008099535
31.9,0.008018689799035696,0.02979417288644705,0.20512117219997,0.19568024573605117
31.9,0.005729784506102682,0.029771678293549573,0.17878704923721744,0.16146500393840146
32.0,0.015104277878488392,0.029754373798729857,0.15435885986997383,0.12181313417813974
32.0,0.006603875853338077,0.029732265063475195,0.1718140266768371,0.15442078258710504
32.1,0.005358669097942544,0.029709817847310048,0.18896980966537216,0.18860662344825488
32.1,0.013307190111918044,0.029691315626137655,0.20582112375496095,0.22440159113418004
32.2,0.014314594364625559,0.029673588676821332,0.15582112375496093,0.11955328491223824
32.2,0.0063201371110734,0.02965158714193784,0.16299549829729473,0.15659059274398884
32.3,0.013852524334538928,0.02963361269128915,0.1429016015506515,0.12489623055646507
32.3,0.006198640540481444,0.029611671901708676,0.1585744928050812,0.16458869406827514
32.4,0.012548559758724594,0.029592891634413906,0.14065137043613685,0.16541091979368508
32.4,0.005374571276048972,0.029570802542961176,0.1556945124801636,0.20856525504021234
32.5,0.005953312444337833,0.029548936016125335,0.17041067033124074,0.2538133812278397
32.5,0.004828845824175834,0.029526804795424143,0.15231222558721402,0.2507346197551285
32.6,0.006492393028844957,0.029505215298187334,0.16638414059775347,0.2997849302877999
32.6,0.013455265861041106,0.02948728867956735,0.1801193668145885,0.351129433613659
32.7,0.007285772747388751,0.029466081124632674,0.16250053602837247,0.3675554400511145
32.7,0.014045426791976545,0.029448666859036462,0.17557095164895817,0.4233400929724568
32.8,0.012851153495657025,0.029430462354161118,0.12557095164895815,0.22334009297245677
32.8,0.006698489655271949,0.02940918495260913,0.13143184571501726,0.2693032630367386
32.9,0.0051971530818341015,0.02938749449507216,0.1436107331605996,0.330549141745741
32.9,0.0067747218986081385,0.029366342724523365,0.12556022677709439,0.2732440216260252
33.0,0.011368532501597724,0.029347394831826485,0.1112354460593695,0.2136523416102107
33.0,0.00604806420234282,0.029326098484971332,0.12251982502006778,0.28199103252191804
33.1,0.005540145688390938,0.029304699239662717,0.13347628034747597,0.3536449349021112
33.1,0.010299887868878492,0.0292852936153668,0.1441059866329587,0.428701239424993
33.2,0.009670183219817071,0.02926560966988314,0.10425526387130929,0.2892437654887347
33.2,0.0055142256697719265,0.02924434696129165,0.1143528040134243,0.3700091744161072
33.3,0.006298702639728549,0.029223371227886447,0.1241428121837521,0.4545846040079868
33.3,0.005365818751932921,0.029202163733893303,0.10977148620907798,0.4146387517831126
33.4,0.006434015801927503,0.0291813282811673,0.11903462383682704,0.5064846735251793
33.4,0.010738194024845917,0.029162437533648423,0.12801376476508397,0.60253213423889
33.5,0.006472786156762864,0.02914170837111213,0.11354785653428655,0.5407597220497519
33.5,0.005825348981408694,0.029120822351620848,0.09795376270435974,0.45327354677512205
33.6,0.006033432774242319,0.029100046849621558,0.10635827127962058,0.5611781470042676
33.6,0.009481049803329342,0.02908068695886429,0.11453034209134162,0.6739446813407717
33.7,0.009767392881791449,0.0290615126645649,0.07834545731333006,0.47394468134077167
33.7,0.006327365155513818,0.029040968386209783,0.08632919049592645,0.5164450760200052
33.8,0.005526168636711576,0.029020228090610303,0.09412927659932416,0.6432175049566129
33.8,0.008001011085317162,0.02900038823753958,0.10175330830737606,0.7755106808299754
33.9,0.005605241526238366,0.02897976273592139,0.08999090728255048,0.7052592876115114
33.9,0.007878841027140397,0.02895996415020034,0.09743463890443585,0.8482086032631582
34.0,0.00575112470835394,0.02893947247095705,0.08589038580493746,0.7891643561264737
34.0,0.0068753429968701095,0.02891938752210689,0.07516152618762013,0.6801461352566898
34.1,0.006039822843371199,0.028899073508833358,0.0825157425049549,0.8386595340306511
34.1,0.006807414673924208,0.028879055189191732,0.07379241839059535,0.7519320064161459
34.2,0.008820874354572919,0.028859879869740805,0.0658310154269748,0.6432153513278495
34.2,0.006787119676072971,0.028839943364042768,0.0731268088797002,0.8142028133217968
34.3,0.00683708627477602,0.028820068577743666,0.08029547493851955,0.9890377966973494
34.3,0.006855134324431909,0.028800244333883986,0.07436877162260326,0.9050359708841484
34.4,0.007702123841679051,0.028780776003124797,0.08151612832373727,1.0848923055994084
