Time (s),Error (m),RMS_Err (m),v (m/s),w (rad/s)
7.3,0.015572349131141233,0.07881283987220743,0.031144698262282465,-0.1821582608488952
7.3,0.014521612645079222,0.07855166338928053,0.029043225290158445,-0.1963478340567446
7.4,0.015742527377609714,0.0782947920122183,0.03148505475521943,-0.20014014743383302
7.4,0.014516806305479,0.07803895781838013,0.029033612610958,-0.20509068790149326
7.5,0.015708507097253407,0.07778728696216963,0.031417014194506813,-0.20896311069026108
7.5,0.014421308924976535,0.0775365038365119,0.02884261784995307,-0.1946275830586392
7.6,0.015586095544037748,0.07728974214867554,0.031172191088075497,-0.19799378098114545
7.6,0.016738084987620014,0.07704704236022977,0.03347616997524003,-0.2024016968525733
7.7,0.015095250985469898,0.07680453803246046,0.030190501970939795,-0.18550873575490617
7.7,0.01622336924307012,0.07656592814233143,0.03244673848614024,-0.19043508752356647
7.8,0.01411236674551509,0.07632695913818967,0.02822473349103018,-0.17711844170225927
7.8,0.011953788561043368,0.07608794760391221,0.023907577122086736,-0.17332874773643756
7.9,0.0130499755033022,0.07585239278292116,0.0260999510066044,-0.1767334745186247
7.9,0.011629672220449562,0.07561763287042632,0.023259344440899124,-0.16894053842939172
8.0,0.012706673127961813,0.07538620191752309,0.025413346255923626,-0.17273030886370394
8.0,0.013774614698319858,0.0751581403981992,0.027549229396639716,-0.17771942861439372
8.1,0.012495814426514202,0.07493083835030681,0.024991628853028403,-0.15484509511392713
8.1,0.013547059640398424,0.07470679473541345,0.027094119280796847,-0.1603569707856114
8.2,0.012069601434462075,0.07448327989507743,0.02413920286892415,-0.15046677826987953
8.2,0.013105824866916773,0.0742629013603015,0.026211649733833546,-0.15562657113346437
8.3,0.01141777135196404,0.07404285583479524,0.02283554270392808,-0.13695995709704578
8.3,0.012440415951452169,0.0738258128396196,0.024880831902904337,-0.1427086783602465
8.4,0.01081611492664956,0.07360920417338704,0.02163222985329912,-0.12662471553790067
8.4,0.011826633081735784,0.07339547410748201,0.02365326616347157,-0.13307977904286794
8.5,0.01077764161558411,0.07318270164654016,0.02155528323116822,-0.12724004799058192
8.5,0.00943165982771369,0.07297072651717448,0.01886331965542738,-0.12333488891395977
8.6,0.010426735092557333,0.07276141797178244,0.020853470185114666,-0.12991329497292992
8.6,0.011417175410427863,0.07255481674803209,0.022834350820855727,-0.13754237420036575
8.7,0.010578818314112089,0.07234928755702177,0.021157636628224178,-0.1373244981732497
8.7,0.011561044962166664,0.07214641146921782,0.023122089924333327,-0.14558421895519819
8.8,0.010465208244690877,0.07194433309464097,0.020930416489381754,-0.1614730985063903
8.8,0.009138684333023981,0.07174296179555986,0.018277368666047962,-0.15666230769203926
8.9,0.010109665772993982,0.0715440466109872,0.020219331545987963,-0.16286136845901106
8.9,0.009107372513337469,0.0713460628348923,0.018214745026674938,-0.14883339194790185
9.0,0.010070979556376994,0.07115047497780018,0.020141959112753988,-0.15594623558312534
9.0,0.009210356780605607,0.07095588052932149,0.018420713561211215,-0.14057722402524023
9.1,0.010166873830403739,0.07076363355854776,0.020333747660807477,-0.14859257408711668
9.1,0.009285429489259932,0.07057231663253734,0.018570858978519865,-0.1356508359132495
9.2,0.010235151896417553,0.07038329873472678,0.020470303792835105,-0.14458906018412496
9.2,0.009330597341795201,0.07019514954481258,0.018661194683590402,-0.13363497333258664
9.3,0.010273832636107453,0.07000925078822769,0.020547665272214907,-0.14350356190666716
9.3,0.009352481612307976,0.06982416780354694,0.018704963224615952,-0.13463720969148044
9.4,0.010289556490425261,0.06964128697096944,0.020579112980850522,-0.14533840230540912
9.4,0.009356675231438261,0.06945917607469239,0.018713350462876522,-0.13796197886470754
9.5,0.010287931386777386,0.06927921972642544,0.020575862773554773,-0.149364865951697
9.5,0.009347817222464168,0.06909999336287447,0.018695634444928336,-0.14269973511031467
9.6,0.010273606311116165,0.06892287489897911,0.02054721262223233,-0.15467744949889542
9.6,0.011196591697172456,0.0687479028609932,0.02239318339434491,-0.1670868024769352
9.7,0.010619296287205988,0.06857382866943351,0.021238592574411977,-0.17987024728730444
9.7,0.009399742546487363,0.06840019295913169,0.018799485092974726,-0.17743683483287048
9.8,0.010315836694910846,0.06822858177967861,0.020631673389821692,-0.18901942880868067
9.8,0.009699889609495768,0.06805783349975537,0.019399779218991536,-0.17675353368941132
9.9,0.010611530878509117,0.06788908803121751,0.021223061757018234,-0.18878677477980746
9.9,0.009600100006743398,0.06772087065617025,0.019200200013486796,-0.17624201797634437
10.0,0.010507763065632031,0.06755461014161496,0.021015526131264062,-0.1884191151443258
10.0,0.00949200397849202,0.06738885453341893,0.01898400795698404,-0.17591862598972455
10.1,0.010396050913521322,0.06722501092769075,0.020792101827042643,-0.1882926082419744
10.1,0.009377299194582767,0.0670616516511368,0.018754598389165534,-0.17470746823297623
10.2,0.010278102552290178,0.0669001606716471,0.020556205104580356,-0.1872917596752839
10.2,0.009299715764721989,0.06673916445744248,0.018599431529443978,-0.17526628919382437
10.3,0.01019764624927486,0.06657999665813523,0.02039529249854972,-0.1880579359132364
10.3,0.011094022661231063,0.06642269571015728,0.022188045322462126,-0.20130148129274786
10.4,0.010129359313674416,0.06626580030465361,0.02025871862734883,-0.18931829555632135
10.4,0.008894909925223238,0.06610919257968714,0.017789819850446476,-0.18324950014198083
10.5,0.009788349469165215,0.06595432242914338,0.01957669893833043,-0.1960466344407037
10.5,0.010680624921764218,0.06580122878393785,0.021361249843528437,-0.20934075663943097
10.6,0.007624227101081946,0.06564721482557248,0.015248454202163891,-0.16934490393752705
10.6,0.008515568505329791,0.06549481481477683,0.017031137010659583,-0.18124768932435056
10.7,0.009406073470613348,0.0653440686645934,0.018812146941226696,-0.19390348988560313
10.7,0.008573365331160303,0.06519385110716058,0.017146730662320607,-0.18370077455521322
10.8,0.009462897066119618,0.06504526245079546,0.018925794132239236,-0.19662886088611764
10.8,0.00864457879682024,0.06489718559178033,0.01728915759364048,-0.19903556527186428
10.9,0.0095335756289087,0.0647507145940253,0.0190671512578174,-0.21184752793795983
10.9,0.008703108514325217,0.06460472217923449,0.017406217028650434,-0.21428506225808452
11.0,0.009591992229948441,0.06446031288265294,0.019183984459896882,-0.22676649301397284
11.0,0.008750819916541822,0.06431635134370699,0.017501639833083643,-0.22722755216259083
11.1,0.007900266361798632,0.06417287473527246,0.015800532723597265,-0.2272729121732931
11.1,0.008790006090702938,0.06403089588756455,0.017580012181405875,-0.2376819281374274
11.2,0.007932133275614504,0.06388937567174442,0.01586426655122901,-0.23604711416334512
11.2,0.008822765023875082,0.06374933155718904,0.017645530047750164,-0.24569324532485845
11.3,0.009713739439179612,0.06361080502581645,0.019427478878359224,-0.256491770254657
11.3,0.008851721858585382,0.06347264824794142,0.017703443717170763,-0.2512090615481011
11.4,0.009744172341127202,0.06333598847450835,0.019488344682254403,-0.2613771784303519
11.4,0.0088781594697926,0.06319967624616388,0.0177563189395852,-0.2544556097455507
11.5,0.00977246277911293,0.06306484119785397,0.01954492555822586,-0.2640256893434324
11.5,0.010667569204330993,0.06293152551225273,0.021335138408661986,-0.2746409250105886
11.6,0.009799631489223897,0.06279847244041219,0.019599262978447794,-0.26488231305438004
11.6,0.008819551611796964,0.0626656599379624,0.017639103223593928,-0.24624378399935065
11.7,0.009718605771523253,0.06253428094445555,0.019437211543046506,-0.25558191237699796
11.7,0.008767876241965422,0.062403149985511636,0.017535752483930845,-0.2455659675094542
11.8,0.00966990237157276,0.062273430658006154,0.01933980474314552,-0.25442269448967636
11.8,0.008824730006828096,0.062144010403471076,0.017649460013656193,-0.2456645458479409
11.9,0.009730075482323988,0.062015987091501856,0.019460150964647975,-0.25412662617299914
11.9,0.008882577716990452,0.06188824264217348,0.017765155433980905,-0.24482400516275432
12.0,0.009791599427954356,0.061761881272749286,0.01958319885590871,-0.25294082614576435
12.0,0.01070237313956816,0.061636947983611814,0.02140474627913632,-0.2622749158018925
12.1,0.009794536540823654,0.061512173290448766,0.01958907308164731,-0.24969294658516045
12.1,0.010709530630082788,0.06138881074886256,0.021419061260165576,-0.25871260620615294
12.2,0.009567533841867794,0.061265440493125344,0.019135067683735588,-0.252766037405174
12.2,0.010487168947690853,0.06114345370054174,0.020974337895381705,-0.2609498492645433
12.3,0.009276707649449111,0.06102142174310775,0.018553415298898222,-0.25597949254795044
12.3,0.008101339110621757,0.06089945866050903,0.016202678221243515,-0.254070323273613
12.4,0.009028730074449036,0.06077877046501231,0.018057460148898072,-0.25834447765993773
12.4,0.00822169883945147,0.0606583556168824,0.01644339767890294,-0.24362832001538376
12.5,0.00915445706639518,0.060539208921981585,0.01830891413279036,-0.24786455199672291
12.5,0.008459090692536786,0.060420377841363386,0.01691818138507357,-0.23140985347879933
12.6,0.009397525168434763,0.06030281580518562,0.018795050336869526,-0.23589868205240494
12.6,0.008665490413572535,0.060185523981529494,0.01733098082714507,-0.2208312644769157
12.7,0.009609912243095363,0.060069500894443115,0.019219824486190727,-0.2256452959134062
12.7,0.008840303459068168,0.05995370327378558,0.017680606918136336,-0.21238683985602003
12.8,0.009791018105475745,0.059839172829057694,0.01958203621095149,-0.21754254256537886
12.8,0.01074486186181853,0.0597259606549866,0.02148972372363706,-0.2242436218442384
12.9,0.009949155350899505,0.05961287961758954,0.01989831070179901,-0.21108334121424616
12.9,0.010909731808088121,0.059501115364359876,0.021819463616176243,-0.21802893931993872
13.0,0.009921331984782992,0.05938933698690997,0.019842663969565983,-0.19067118208383077
13.0,0.008738161155444407,0.05927749386527057,0.017476322310888814,-0.18450617761215815
13.1,0.009709481747234315,0.059166878955813726,0.01941896349446863,-0.19148080107888032
13.1,0.008828635080794548,0.05905637594316062,0.017657270161589095,-0.1818665844376132
13.2,0.009807403073662386,0.058947096746863305,0.019614806147324772,-0.1890383889023125
13.2,0.009032742358250665,0.05883797497407023,0.01806548471650133,-0.18291204219178156
