Time (s),Error (m),RMS_Err (m),v (m/s),w (rad/s)
4.7,0.016405568978466522,0.06821753020804995,0.07643634471297751,-0.19968246436601744
4.7,0.0163506573602506,0.06787465502995518,0.08230312038271094,-0.22399607127275772
4.8,0.016020956271781253,0.0675364804197111,0.06979608612664481,-0.19883760033825737
4.8,0.015932808357894828,0.067203483927621,0.08003845653405912,-0.2267046676234129
4.9,0.015718103428139108,0.06687522239819182,0.061722731731781236,-0.19241542806539294
4.9,0.016915489852399483,0.06655508572889428,0.04606624655738846,-0.1595556281008031
5.0,0.01568368926108651,0.06623685407016522,0.055441394002287925,-0.18676940523243812
5.0,0.015996540540049852,0.06592424836002102,0.049558767444641105,-0.178757301348669
5.1,0.015097780710653713,0.06561427905191505,0.05389080569253711,-0.20021586010190107
5.1,0.015313414298595972,0.06530945160430687,0.047741936560431304,-0.17477073249039854
5.2,0.014646676479437806,0.06500766354786763,0.056194522555423,-0.20213652639265436
5.2,0.014548328236562118,0.06471009869540731,0.0598473815087234,-0.22210474544056086
5.3,0.014401807119630126,0.0644165526537221,0.05361062981968513,-0.19805516073419727
5.3,0.014571913722867813,0.06412760182867352,0.0447561785167247,-0.17073214618086247
5.4,0.014139944649623601,0.06384187281776786,0.05236572732958902,-0.19791893916216374
5.4,0.014195943210061703,0.06356030166567316,0.05989707007593663,-0.22574378265989448
5.5,0.013940995319688202,0.06328215842857152,0.04902939035256007,-0.20315887890435974
5.5,0.014060198438164693,0.0630081185891882,0.05590652575026327,-0.2296026912861875
5.6,0.013736844998015623,0.06273720621214746,0.046354412243304985,-0.20551723138462488
5.6,0.013751165960361017,0.06247001612003421,0.053109884360296976,-0.23294377893447474
5.7,0.015399723054867299,0.062209855936145676,0.024585984977470943,-0.10996251596880569
5.7,0.014449828068104815,0.061951188721270485,0.02691829934878167,-0.12659474649806582
5.8,0.01496425927438018,0.06169703004825637,0.02222039736772046,-0.10128193670772762
5.8,0.01411114267387179,0.06144448915952786,0.028268948621822502,-0.1277734760644815
5.9,0.014197117030471355,0.061195419561337845,0.026319661547406815,-0.12666890374414685
5.9,0.013543689489449225,0.06094831920442874,0.03226613022555067,-0.154154549300838
6.0,0.013179517238651767,0.06070371758501754,0.03815992120113531,-0.1821841707497266
6.0,0.013290556736193329,0.060462430277453044,0.03031971294040737,-0.15943798375287388
6.1,0.013047720893719762,0.06022374946999729,0.03563964252588852,-0.18559147166619405
6.1,0.013054721393593111,0.059988067514140334,0.04091608273260923,-0.21220762244593055
6.2,0.012894222614066435,0.05975502746170287,0.03758779373179211,-0.19779779905760037
6.2,0.012952552679187839,0.05952495785691816,0.03137012739472351,-0.1647576119538307
6.3,0.012813415018261293,0.05929745620041707,0.03653180500067803,-0.19261041515020344
6.3,0.012912992753381081,0.05907288236952403,0.041651191603908594,-0.22094992115232104
6.4,0.01313041828268578,0.05885138711804431,0.02517201994836822,-0.1381425813329954
6.4,0.012767339453052218,0.0586319090546908,0.03022253061479148,-0.16727813097060218
6.5,0.01263269029994892,0.058414801277348216,0.03137895513416807,-0.18037082298649731
6.5,0.012774158385864981,0.05820047985458842,0.025254947335436498,-0.14294063826898812
6.6,0.01260111522728337,0.05798836743669859,0.02974870833702683,-0.1701670578233801
6.6,0.012608744465747296,0.05777872037583767,0.03420985270243674,-0.19781044851840474
6.7,0.012905473510682912,0.057571973978708356,0.02039974443651312,-0.12626926292900348
6.7,0.012577213407897069,0.05736704077887617,0.024806720401524172,-0.1546246987982789
6.8,0.012419111018548932,0.05716416914490414,0.029182250110985554,-0.1834075487106171
6.8,0.012512932793170983,0.05696372524019897,0.024825408135586147,-0.15476127010790405
6.9,0.012374814237110152,0.05676529416137527,0.029144495296249386,-0.1843337888877087
6.9,0.012431107011303335,0.056569147345302634,0.02533779001148534,-0.16118611720694906
7.0,0.012328905197350195,0.05637499352728859,0.029601310795189226,-0.1915656993193718
7.0,0.01236732587783291,0.056183017018517446,0.025609158168183526,-0.16782928459332228
7.1,0.012290562607080802,0.05599299944285218,0.029818668055922874,-0.19902354781417383
7.1,0.012332177383412616,0.05580508941847947,0.022107732542910066,-0.15296550548367813
7.2,0.012255333537179218,0.05561906713301175,0.025844837603723504,-0.1812375317851254
7.2,0.012303286358880674,0.05543509097020421,0.0295590039720989,-0.20985988506887654
7.3,0.012200310154466043,0.05525289496761537,0.02619796788345574,-0.1863275154790274
7.3,0.012269389793707824,0.05507270948978472,0.029871744224537224,-0.21560361273306006
7.4,0.01210138283275555,0.05489414239138641,0.025490534584898934,-0.1934840878421115
7.4,0.012154032370415733,0.05471749622780353,0.029125019679963254,-0.2234147521121647
7.5,0.012086291418457448,0.05454255949658426,0.02292770595865443,-0.18023392711815972
7.5,0.01231749316128642,0.05436974951245744,0.016823711897165645,-0.13517061074956996
7.6,0.012115371806465733,0.054198386595394145,0.02040771489488573,-0.16602033486936243
7.6,0.012026336771179166,0.0540286147574919,0.02397151725733567,-0.1972168821789124
7.7,0.01205912752837779,0.05386058539699644,0.021283368903570424,-0.1731084184770498
7.7,0.012007435070290298,0.053694147385425495,0.024812109518671577,-0.2049464245324725
7.8,0.012012722882250663,0.053529357087550494,0.021482501164869088,-0.1796666849242027
7.8,0.011975080701595352,0.05336612614276963,0.024977716571993557,-0.21213557510093922
7.9,0.01201342359159385,0.0532045383693615,0.02025287372529425,-0.1755705296895997
7.9,0.011946118216245461,0.05304441687454991,0.023717035753919313,-0.20864931630810668
