Time (s),Error (m),Avg Error (m),v (m/s),w (rad/s)
6.9,0.0004617140403653707,0.0562779175249053,0.2872647243123077,-0.11636214695344645
7.0,0.0003573371851006338,0.05547905209147952,0.2889737333146732,-0.10360546530313704
7.1,0.000387968382462721,0.05470312133501449,0.2916945313887465,-0.10146776119920506
7.2,0.0003115138090783527,0.05394768234159871,0.2925774403202166,-0.10759392975236728
7.3,0.00020469897663782396,0.053211477090023905,0.2930661284192467,-0.11374248268455686
7.4,9.342594894607529e-05,0.052493665588117445,0.29344058807156814,-0.11850536734197059
7.5,6.758380705860082e-05,0.051794651164369994,0.29343056257611766,-0.12191289536575015
7.6,0.00017779941072106553,0.051115482062348304,0.29288086456810686,-0.12433385095089451
7.7,0.0002920121963853238,0.050455436999153974,0.2918053317057123,-0.1261786900373486
7.8,0.0005057501145428059,0.04981505639806922,0.29385540169686886,-0.14159802690468828
7.9,0.0005407075128663733,0.04919133046281349,0.29038234911809746,-0.12820507810121795
8.0,0.0006319484575774968,0.04858433818774804,0.28647849112767565,-0.13031658657890324
8.1,0.0006772423092865269,0.04799289255961888,0.2858525572101243,-0.12065972737905492
8.2,0.0006233307694486472,0.04741521497681193,0.28014242067267403,-0.12491618475902877
8.3,0.0006496402495566098,0.04685177431744741,0.27677617231232765,-0.1335989103496703
8.4,0.0006921233062095474,0.04630225466255172,0.2713346350711908,-0.14159015210328324
8.5,0.0007108529458042751,0.045765885230589984,0.266924312336882,-0.15014935187608572
8.6,0.0008747709861608626,0.045243895530073366,0.26597453718216174,-0.16055433102922229
8.7,0.0013056699919323132,0.04473885845492232,0.2665298641148052,-0.18584335369566377
8.8,0.0011230612724672999,0.04424322439603079,0.25482309355968696,-0.194153465398892
8.9,0.001557501827749879,0.04376360953571303,0.24960198008220383,-0.2129030186111729
9.0,0.0016612614306146072,0.0432958056678786,0.24348599256296904,-0.21010262809009975
9.1,0.0016814031014186505,0.04283850454077464,0.23143437221065558,-0.2356084171537022
9.2,0.0018299832606812163,0.042392759744251884,0.22083569822594096,-0.2505090544954017
9.3,0.0017613631730441022,0.04195586300692707,0.21943342915694355,-0.26356705460963376
9.4,0.0017280899943962259,0.041527907974878875,0.21318602506647055,-0.2704759575509461
9.5,0.0017393602289944238,0.041109081156501144,0.19963360935545346,-0.29557941861149656
9.6,0.0016868658341509077,0.04069843308022666,0.19336517057935457,-0.3216199592761605
9.7,0.0017987766506477936,0.040297405694354714,0.19324847706745354,-0.3445480217052816
9.8,0.0017225902567050133,0.03990378512866441,0.18425469291195568,-0.37470348794739844
9.9,0.0016545553023237566,0.03951742927183269,0.1730764769979732,-0.4107124304645036
10.0,0.0016152762210006424,0.03913840774132436,0.16451251846305553,-0.45827552088958023
10.1,0.0015841352883196888,0.038766583261591644,0.1535679752438987,-0.5267406186187629
10.2,0.0017244198396888562,0.03840342479667103,0.13977038227238733,-0.6051034287261785
10.3,0.0018590234706368034,0.03804862478379691,0.1350629455239034,-0.6828001364847243
10.4,0.0021712146555036673,0.03770364968640948,0.12744057780683032,-0.7739496807031144
10.5,0.0024853240889509648,0.03736823706167178,0.11756262091800324,-0.8783223184389778
10.6,0.0034132419268858905,0.037047906918890774,0.12293733606321355,-0.9805809197902098
10.7,0.004329150069791013,0.036742124144600125,0.12106328066262283,-1.096298638234143
10.8,0.00526641489176432,0.03645068239225905,0.12088476202421028,-1.2053547388993433
10.9,0.004891416647637827,0.03616114784414326,0.1030691247502417,-1.3008802739605874
11.0,0.006629549162222933,0.035892678765216714,0.10756885117231318,-1.3868999539035047
11.1,0.008863967334705928,0.03564917686043734,0.12206927191182117,-1.438756071839357
